addr,name,comment
0x1871A,CNFMDVER,table
0x1871E,CWTRANS,constant
0x1872B,DATADBID,curve 1 : 1 conversion (dez/hex)
0x18735,DATANAME,curve 1 : 1 conversion (dez/hex)
0x1873F,DATAPROJ,curve 1 : 1 conversion (dez/hex)
0x18749,ECUVOLVOID,curve 1 : 1 conversion (dez/hex)
0x18848,ECUVOLVONO,table
0x188C8,PGMDBID,curve 1 : 1 conversion (dez/hex)
0x188D2,PGMNAME,curve 1 : 1 conversion (dez/hex)
0x188DC,PGMPROJ,curve 1 : 1 conversion (dez/hex)
0x188ED,KFFWLW,axis Upm
0x188F5,CARCONFNUM,table -
0x188FD,SWNUM,table -
0x18904,ECUVOLVONUMBER,table -
0x1890D,ATMABKA,curve -
0x18913,ATMABKK,table -
0x1891A,FATMRML,table -
0x18921,FWMABGML,constant -
0x18922,FWMABGR,constant -
0x18923,FWMABGW,constant
0x18924,FWMKATML,constant -
0x18925,FWMKATR,constant -
0x18926,FWMKATW,constant -
0x18927,FWMZAPWF,constant -
0x18928,FWMZKPWF,constant -
0x18929,IMTUMTAT,constant kg
0x1892A,KATMEXML,table °C
0x18938,KFATMLA,curve Grad C
0x1895C,KFATMZW2,curve Grad C
0x18982,KFTATM,axis 1/min
0x1898A,KFTATM,axis %
0x18992,KFTATM,table °C
0x189D2,KLATMILAE,table -
0x189D8,KLATMIZWE,table -
0x189DE,KLATMLAE,table -
0x189E4,KLATMZWE,table -
0x189EA,NTUMTAT,constant 1/min
0x189EB,TABGMEX,constant °C
0x189EC,TASTBFA,constant °C
0x189ED,TATMKH,constant °C
0x189EE,TATMKW,constant °C
0x189EF,TATMSA,constant °C
0x189F0,TATMSAE,constant °C
0x189F1,TATMSTI,constant °C
0x189F3,TATMTP,constant °C
0x189F4,TATMWMK,constant °C
0x189F5,TDMLWMA,constant s
0x189F6,TDMLWMK,constant s
0x189F7,TIKATMOE,constant °C
0x189F8,TKATMOE,constant °C
0x189F9,TKSTBFA,constant °C
0x189FA,TUMTAIT,constant °C
0x189FB,TVWMABG,constant s
0x189FC,TVWMKAT,constant s
0x189FD,VTUMTAT,constant km/h
0x18A02,ATRP,constant 1/K
0x18A03,ATRSTP,constant 1/K
0x18A04,CWTATR,constant
0x18A07,KFRLATR,axis 1/min
0x18A0C,KFRLATR,axis Grad C
0x18A11,KFRLATR,table %
0x18B9D,ZBALM,axis Grad C
0x18C18,PBFTBA,table s
0x18C19,TAC,table s
0x18C1B,TTRQACNM,axis 1/min
0x18C20,TTRQACNM,table s
0x18C4E,CWMDBGRG,constant
0x18C50,DTMIBG,constant Grad C
0x18C53,KFFRTMKI,axis 1/min
0x18C59,KFFRTMKI,axis
0x18C61,KFFRTMKI,curve -
0x18C92,KLFRTMKI,axis Grad C
0x18C96,KLFRTMKI,table -
0x18C9A,TAGAT,constant s
0x18C9B,TMMIBGR,constant Grad C
0x18C9C,TMXMIBG,constant Grad C
0x18C9D,TNGAT,constant s
0x18C9E,TVBRMX,constant
0x18C9F,TVGAT,constant -
0x18CA0,VMIBGR,constant km/h
0x18CA1,VMKBRMX,constant
0x18CA9,UBHFMSQ,constant V
0x18CAE,EVTMODO,axis Grad C
0x18CBA,EVTMODO,curve Grad C
0x18CC7,FDVANS,axis Grad C
0x18CCF,FDVANS,curve -
0x18CD8,FWFTBRTA,axis Grad C
0x18CE6,FWFTBRTA,curve -
0x18CF5,FWLKFTBR,axis Grad C
0x18CFD,FWLKFTBR,curve -
0x18D07,KFFWTBR,axis %
0x18D11,KFFWTBR,axis Upm
0x18D19,KFFWTBR,curve -
0x193E3,SENZZYL0,table -
0x193E4,SENZZYL1,table -
0x193E5,SENZZYL2,table -
0x193E6,SENZZYL3,table -
0x193E7,SENZZYL4,table -
0x193E8,SENZZYL5,table -
0x193E9,SENZZYL6,table -
0x193EA,SENZZYL7,table -
0x193EB,CWKR2,table
0x193EC,KE1N,curve -
0x193FC,KE2N,curve -
0x1940C,KE3N,curve -
0x1941C,KE4N,curve -
0x1942C,KE5N,curve -
0x1943C,KE6N,curve -
0x1944C,KE7N,curve -
0x1945C,KE8N,curve -
0x1946C,Maximum of reference level for knock detection threshold cylinder group 1,table V
0x1947C,RKRMX2N,curve V
0x1948E,DWKRMSN,curve grad KW
0x1949E,KRAL1N,curve %
0x194AE,KRAL2N,curve %
0x194BE,KRAL3N,curve %
0x194CE,KRALH,table %
0x194CF,KRAN1,table Upm
0x194D0,KRAN2,table Upm
0x194D1,KRAN3,table Upm
0x194D2,KRAN4,table Upm
0x194D3,KRANH,table Upm
0x194D4,KRDWSN,curve grad KW
0x194E4,KRFKN,curve grad KW
0x194F4,KRMXN,curve grad KW
0x1950C,KRVFN,curve 1 : 1 conversion (dez/hex)
0x1951C,KRVFSN,curve 1 : 1 conversion (dez/hex)
0x19520,"Map """"Bosch III 8""""",axis c
0x19524,"Map """"Bosch III 8""""",axis -
0x19529,"Map """"Bosch III 8""""",table -
0x1952C,LKRN,curve %
0x19582,NKRUM,table Upm
0x1959F,FZWWLRLN,curve -
0x195E7,Delta ignition sparc advance during engine warm up phase,table Grad KW
0x196B8,BTRKHTMS,axis Grad C
0x196C0,BTRKHTMS,table
0x196C9,CWKHZ,table
0x196CB,DTKATMN,table Grad C
0x196CE,FKHABMN,table -
0x196CF,FTMLAKH,curve -
0x196DA,"Map """"Bosch II 8""""",axis -
0x196DF,"Map """"Bosch II 8""""",axis -
0x196E3,"Map """"Bosch II 8""""",table -
0x196F7,MLKHMX,table kg/h
0x196F9,Idle set speed with short test secondary air diagnosis,constant U/min
0x196FD,Debounce time for termination conditions of the catalytic converter heating function,constant s
0x196FE,Debounce time for the end Kat heating speed in LL,constant s
0x19719,"Map """"Bosch II 8""""",axis -
0x1971F,"Map """"Bosch II 8""""",axis -
0x19723,"Map """"Bosch II 8""""",table -
0x1973C,FNSHO,axis -
0x19740,FNSHO,curve -
0x19744,FNSSM_0_A,curve -
0x19750,FNSSM_1_A,curve -
0x1975C,FZANSSA1_0_A,curve -
0x19762,FZANSSA2,curve -
0x19768,FZANSSA1_1_A,curve -
0x1976E,FZANSSA2_0_A,curve -
0x19774,FZANSSA2_1_A,curve -
0x1977A,FZANSSM1_0_A,curve -
0x19798,KFFWL,curve -
0x19828,KFFWLW,curve -
0x19869,FZANSSM1,curve -
0x19875,FZANSSM2_0_A,curve -
0x1989D,Height factor in the UK afterstart,axis Upm
0x198A3,FUKNSTHO,curve -
0x198AA,KFABAK,axis Grad C
0x198B3,FUKNSTM,curve -
0x198BC,KFABAK,table -
0x198FB,KFAVAK,table -
0x1993A,Acceleration enrichment factor KFBAKL,table -
0x1997B,KFBALB,axis Upm
0x19981,KFBALB,axis %
0x19987,Acceleration enrichment factor loading area,table hPa/(g*s)
0x199AB,Deceleration enrichment factor - KFVAKL,table -
0x19A18,ZBALM,table -
0x19A21,ZVALM,curve -
0x19A2A,LAMLGMTM,curve -
0x19A66,ZBALM,curve -
0x19A89,NOLRA,constant -
0x19A98,Time constant for frm filter (short test),constant s
0x19A99,CWLAMBTS,constant
0x19A9A,KFFDLBTS,table -
0x19B5A,KFLBTS,table -
0x19C1B,KFFDLBTS,axis U/min
0x19C34,CWEVTEMP,constant
0x19C35,CWGANG,constant
0x19C36,CWNDRUM,constant
0x19C38,CWDMIL,constant -
0x19C39,KMITIBGR,constant %/ms*s
0x19C42,CWPKAPP,table
0x19C43,PVMITIBGR,constant -
0x19C44,DLAMOB,curve -
0x19C52,KFDMP,curve %
0x19C80,"Map ""Bosch 8""",axis -
0x19C8A,"Map ""Bosch 8""",axis -
0x19C92,KFDMP,table %
0x19CD2,KFPZU_SPORT,curve %
0x19D12,KFPZU,table %
0x19DA5,CWDEGFEE,constant
0x19DA6,TDEGFE,constant s
0x19DA7,ZKPVDKTF,constant -
0x19DA9,BPHUTEB,axis -
0x19DAD,BPHUTEB,curve 1 : 1 conversion (dez/hex)
0x19DB1,CWMSTEFG,table
0x19DB2,FAKFPUF,table -
0x19DB4,FBTEFKA,axis -
0x19DB9,FBTEFKA,curve -
0x19DBF,FGWRKA,axis -
0x19DC9,FGWRKA,curve -
0x19DD3,FGWRMSMX,table -
0x19DD5,FKAPROG,axis -
0x19DDA,FKAPROG,curve -
0x19DE0,FKASTINX,axis g
0x19DE5,FKASTINX,curve -
0x19DEB,Characteristic line fuel portion depending on te / TEMIN,axis -
0x19DEF,Characteristic line fuel portion depending on te / TEMIN,table -
0x19DF3,FQTIMNH,table -
0x19DF4,FSRFKAS,table -
0x19DF5,FUMRBRK,table -
0x19DF7,FVERMN,axis 1/min
0x19DFD,FVERMN,curve -
0x19E03,FVRMDYN,curve -
0x19E08,KAHCTEMK,curve 1/s
0x19E0D,KFFKASX,table -
0x19E23,KFFTEVFX,axis 1/min
0x19E27,KFFTEVFX,axis -
0x19E2B,KFFTEVFX,table -
0x19E3B,KFKASNH,table -
0x19E4B,KFTEKAH,table -
0x19E5B,KHCTEMNH,table -
0x19E5C,KHCTEMX,table -
0x19E5D,KTEVANMK,curve 1/s
0x19E62,TEMINREL,constant -
0x19E63,TVEVLOCTE,table s
0x19E64,TVTEBVZ,constant s
0x19E66,CAKFA,table kg
0x19E6A,DFTEVFLO,axis -
0x19E74,DFTEVFLO,curve -
0x19E76,"Map """"Bosch II 8""""",axis -
0x19E7B,"Map """"Bosch II 8""""",axis -
0x19E84,"Map """"Bosch II 8""""",table -
0x19EB3,"Map """"Bosch II 8""""",axis -
0x19EB9,"Map """"Bosch II 8""""",axis -
0x19EBC,"Map """"Bosch II 8""""",table -
0x19FD7,TMDMN,table Grad C
0x1A073,"Map """"Bosch II 8""""",axis -
0x1A07A,"Map """"Bosch II 8""""",axis -
0x1A080,"Map """"Bosch II 8""""",table -
0x1A1C6,FFMSBFIRST,table
0x1A1D5,CWDFPM,table
0x1A1D6,CLAAAA,table
0x1AA47,KFATMZW2,axis kg/h
0x1AA73,KFATMLA,axis -
0x1AA8F,KFATMLA,axis kg/h
0x1B3F4,KAHCTEMK,axis kg/h
0x1B49E,KFKASNH,axis %
0x1B9A2,PUE,constant hPa
0x1B9A3,VHA,constant km/h
0x1B9AE,TDPLPVDI,constant s
0x1B9AF,TDPVDSG,constant s
0x1B9B0,TPVDR,constant s
0x1B9B1,TDDU,constant s
0x1B9B2,TDDVD,constant s
0x1B9B3,TDIDSSU,constant s
0x1B9B4,TTOOTHMN,constant
0x1B9BC,KFLASWLR,table -
0x1BA4C,LASWLTM,table -
0x1BA58,FUKNSTHO,curve -
0x1BA62,NWDKSST,axis Grad C
0x1BA68,NWDKSST,curve 1/min
0x1BA6E,CWBGSRM,constant -
0x1BAC1,CWBBLDR,constant
0x1BAC2,DLUL,constant hPa
0x1BAC3,EDLDRP,constant hPa
0x1BAC4,EDLDRP4,table hPa
0x1BAC5,FVMXLDRA,table -
0x1BAC6,FVPDKLDL,table -
0x1BAC7,FVPDKLDS,table -
0x1BACA,KFVPDKLD,axis U/min
0x1BAD2,KFVPDKLD,axis %DK
0x1BADA,KFVPDKLD,table -
0x1BB1B,KFDLULS,axis hPa
0x1BB23,KFDLULS,curve hPa
0x1BB2C,KLDLUL,axis °C
0x1BB34,KLDLUL,table -
0x1BB3C,LKVDKNMN,constant RPM
0x1BB3E,NDLDRAPU,axis hPa
0x1BB40,NDLDRAPU,table U/min
0x1BB44,SDLDRL,constant -
0x1BB51,ELDOB,constant hPa
0x1BB52,Correction factor for Delta rl in the overboost mode,table -
0x1BB5A,GWPLDOB,table %/s
0x1BB5D,KFLDRXO,axis Upm
0x1BB65,Delta load (rl) under overboost condition,axis Grad C
0x1BB69,Delta load (rl) under overboost condition,table %
0x1BB89,Down regulation interval for LDR overboost,table s
0x1BB91,TLDOBAN,curve s
0x1BB99,Sperrzeit für LDR-Overboost,table s
0x1BBA2,TVLDOBSO,table s
0x1BBA5,KFFKRXTM,axis nmot
0x1BBAB,KFFKRXTM,axis tmot
0x1BBAF,KFFKRXTM,curve -
0x1BBC7,KFFLDEO,table -
0x1BC07,KFDLULS,table
0x1BC47,KFFSLDE,curve -
0x1BC87,KFLDHBN,curve -
0x1BCC7,KFTARX,table -
0x1BCCE,FZANSSA1_0_A,axis Grad C
0x1BCD4,FZANSSA1_1_A,axis Grad C
0x1BD07,LDORXN,table %
0x1BD0F,LDPBN,curve hPa
0x1BD17,RLKRLDA,curve %
0x1BD1F,CWLDIMX,constant -
0x1BD20,FTLDIA,constant -
0x1BD21,FTLDIAP,constant -
0x1BD22,KFLDIOPU,table -
0x1BD62,LDEIAO,constant hPa
0x1BD63,LDEIAP,constant hPa
0x1BD64,LDEIAPS,constant hPa
0x1BD65,LDEIAU,constant hPa
0x1BD66,LDHIA,constant RPM
0x1BD67,LDIATA,table -
0x1BD6F,LDRVL,constant %
0x1BD70,STLDIA1,constant RPM
0x1BD71,STLDIA2,constant RPM
0x1BD72,STLDIA3,constant RPM
0x1BD73,STLDIA4,constant RPM
0x1BD74,TLDIAN,constant -
0x1BD75,TLDIAPN,table s
0x1BD7D,UMDYLDR,constant hPa
0x1BD7E,CWPLGU,constant -
0x1BD7F,KFWPLGTA,table -
0x1BDBF,ZKPLGRU,constant s
0x1BDC2,KFLDRAPP,axis Upm
0x1BDCA,KFLDRAPP,axis %
0x1BDD2,KFLDRAPP,table %
0x1BE14,KFTVLDRE,axis Upm
0x1BE1C,KFTVLDRE,axis hPa
0x1BE20,KFTVLDRE,curve %
0x1BE40,LDRAPP,constant %
0x1BE41,LDRPBU,constant %
0x1BE42,TVLDMN,constant %
0x1BE43,CWBGRLMXS,constant -
0x1BE46,CWPVV,constant -
0x1BE48,CMXFLPVV,constant -
0x1BE49,CWDSNDER,constant -
0x1BE4D,KFFLUSHR,axis 1/min
0x1BE51,KFFLUSHR,axis %
0x1BE55,KFFLUSHR,table -
0x1BE65,TAPCMINI,constant %
0x1BE66,TAPCMSA,constant %
0x1BE67,TMOTPVVLFL,constant °C
0x1BE68,TMXFLPVV,constant s
0x1BE69,TMXPCMVL,constant s
0x1BE6A,TVLOADFL,constant s
0x1BE74,CLRSHK,table
0x1BECC,VMAX,constant Mph
0x1BECE,VMAX,constant Mph
0x1BED0,VMAX,constant Mph
0x1BEE2,Maximum Allowable Speed Limit During Clutch Engagement,constant mph
0x1C1A0,TSKRLDAB,axis U/min
0x1C304,"Map """"Bosch II 16""""",axis V
0x1C30E,"Map """"Bosch II 16""""",axis V
0x1C314,"Map """"Bosch II 16""""",table -
0x1C547,KLATMILAE,axis -
0x1C55F,FATMRML,axis kg/h
0x1D0DA,Characteristic line for E-Box temperature sensor,axis V
0x1D0FE,Characteristic line for E-Box temperature sensor,table Grad C
0x1D3C4,KFNWKHLLA,axis 1/min
0x1D3D0,KFNWWLLE,axis 1/min
0x1D3E8,KFNWKHA,axis 1/min
0x1D40A,KFNWKRE,axis 1/min
0x1D42C,KFNWKHLLA,axis %
0x1D438,KFNWKHLLE,axis %
0x1D444,KFNWWLA,axis %
0x1D454,KFNWKHKE,axis %
0x1D456,KFNWSE,axis %
0x1D47C,NNWTWOTL,axis Grad C
0x1D484,NNWTWOTL,curve 1/min
0x1D494,TVNWSTNMTM,axis Grad C
0x1D49C,TVNWSTNMTM,curve s
0x1D4CD,Characteristic line minimum engine speed for diagnosis outlet camshaft control,axis Grad C
0x1D4D3,Characteristic line minimum engine speed for diagnosis outlet camshaft control,table 1/min
0x1D560,DWNWABGE,table Grad KW
0x1D56A,KFNWKHE,table Grad KW
0x1D66A,KFNWKHKE,table Grad KW
0x1D76A,KFNWKHLLE,table Grad KW
0x1D79C,KFNWKHLLKE,curve Grad KW
0x1D7CE,KFNWKRE,table Grad KW
0x1D8CE,KFNWLLE,table Grad KW
0x1D900,KFNWSE,table Grad KW
0x1DA00,KFNWWLE,table Grad KW
0x1DB00,KFNWWLLE,curve Grad KW
0x1DB36,KFWNWSAPE,axis 1/min
0x1DB4E,KFWNWSAPE,axis %
0x1DB5E,KFWNWSAPE,table Grad KW
0x1DC1F,NMKFNWLLE,constant 1/min
0x1DC21,TNWSBGNSTE,axis Grad C
0x1DC25,TNWSBGNSTE,curve s
0x1DC55,WNWDSHKE,axis -
0x1DC5D,WNWDSHKE,curve Grad KW
0x1DC72,WNWSTE,axis Grad C
0x1DC76,WNWSTE,table Grad KW
0x1DC9A,KFDWNWDMXE,axis 1/min
0x1DCA2,DWNWABGE,axis 1/min
0x1DCA6,KFDWNWDMXE,axis Grad C
0x1DCB0,KFDWNWDMXE,table Grad KW
0x1DCF0,KFTDDNWNPE,axis 1/min
0x1DCF8,KFTDDNWNPE,axis Grad C
0x1DD02,KFTDDNWNPE,table s
0x1DD70,KFNWKHA,table Grad KW
0x1DE70,KFNWKHKA,curve Grad KW
0x1DF70,KFNWKHLLA,table Grad KW
0x1DFA2,KFNWKHLLKA,table Grad KW
0x1DFD4,KFNWKRA,curve Grad KW
0x1E106,KFNWSA,table Grad KW
0x1E206,KFNWWLA,table Grad KW
0x1E306,KFNWWLLA,table Grad KW
0x1E33C,KFWNWSAPA,axis 1/min
0x1E354,KFWNWSAPA,axis %
0x1E364,KFWNWSAPA,curve Grad KW
0x1E43A,WNWDSHKA,axis -
0x1E442,WNWDSHKA,table Grad KW
0x1E44A,WNWRAS,constant Grad KW
0x1E44C,WNWSAAPP,constant Grad KW
0x1E44E,WNWSAPFA,constant Grad KW
0x1E450,Application value: des. angle f. retarded pos. at exh. cam. jumps,constant Grad KW
0x1E452,WNWSGUDA,table Grad KW
0x1E454,WNWSMNA,table Grad KW
0x1E45A,WNWSTA,axis Grad C
0x1E45E,WNWSTA,table Grad KW
0x1E46C,WNWSWOFA,axis Grad C
0x1E470,WNWSWOFA,table Grad KW
0x1E482,"Map """"Bosch II 16""""",axis -
0x1E48E,"Map """"Bosch II 16""""",axis -
0x1E498,"Map """"Bosch II 16""""",table -
0x1E4D8,"Map """"Bosch II 16""""",axis -
0x1E4E0,"Map """"Bosch II 16""""",axis -
0x1E4EA,"Map """"Bosch II 16""""",table -
0x1E776,KFPED,table % Requested Torque
0x1E8F6,KFPEDL,curve % Requested Torque
0x1EA76,KFPED,curve % Requested Torque
0x1EBF6,KFPEDL,table % Requested Torque
0x1ED78,"Map """"Bosch II 8""""",axis -
0x1ED7B,"Map """"Bosch II 8""""",axis -
0x1ED80,"Map """"Bosch II 8""""",table -
0x1ED9E,NMAXDVG,curve RPM
0x1EDAE,NMAXGA,curve RPM
0x1EDBE,TMOTNMX,constant Grad C
0x1EDC0,Gain I Component of the VMAX control,table %/(km/h)/s
0x1EDD4,"Map """"Bosch II 16""""",axis -
0x1EDE0,"Map """"Bosch II 16""""",axis -
0x1EDEC,"Map """"Bosch II 16""""",table -
0x1EE35,DZWSTTA,axis Grad C
0x1EE3B,DZWSTTA,curve Grad KW
0x1EE44,DMAUFN,axis Grad C
0x1EE54,DMAUFN,curve %
0x1EE65,DZWAML,axis Grad C
0x1EE71,DZWAML,curve grad KW
0x1EE80,KFZWMNKH,axis Grad C
0x1EE86,KFZWMNKH,curve s
0x1EE93,KFZWMNST,axis Grad C
0x1EE99,KFZWMNST,curve s
0x1EEA6,FZWKHMX,constant -
0x1EEAC,KFDZWKG,axis Upm
0x1EEB4,KFDZWKG,axis -
0x1EEB9,KFDZWKG,table grad KW
0x1EEE2,KFTVSAKAT,axis Upm
0x1EFC2,DNLLRESW,constant 1/min
0x1EFCC,MRESKH,constant %
0x1EFD0,TVRESLL,constant s
0x1EFD6,"Map """"Bosch II 8""""",axis -
0x1EFDC,"Map """"Bosch II 8""""",axis -
0x1EFE0,"Map """"Bosch II 8""""",table -
0x1F002,FNSTABNV,axis -
0x1F00E,FNSTABNV,table -
0x1F11A,DMVERLMN,constant %
0x1F11C,KFMDS_0,table %
0x1F27C,KFMDS_1,curve %
0x1F3FE,MDSM,curve %
0x1F427,DMDNSM_1_A,axis Grad C
0x1F42F,DMDNSM_1_A,curve %
0x1F6D4,KFLRSG4,axis U/min
0x1F720,KFLRSP4,axis %
0x1F7F3,DLATRNLN,axis 1/min
0x1F7F8,DLATRNLN,table -
0x1F7FE,LATRO,constant -
0x1FC70,"Map """"Bosch II 16""""",axis -
0x1FC80,"Map """"Bosch II 16""""",axis -
0x1FC90,"Map """"Bosch II 16""""",table -
0x1FE22,"Map """"Bosch II 16""""",axis -
0x1FE32,"Map """"Bosch II 16""""",axis -
0x1FE42,"Map """"Bosch II 16""""",table -
0x1FEC6,"Map """"Bosch II 16""""",axis -
0x1FED6,"Map """"Bosch II 16""""",axis -
0x1FEE6,"Map """"Bosch II 16""""",table -
0x1FFC8,"Map """"Bosch 16""""",axis -
0x1FFD2,"Map """"Bosch 16""""",table -
0x20FF4,FLAMPFT,axis hPa
0x21008,FLAMPFT,curve -
0x2101E,FLAMPMR,axis hPa
0x21032,FLAMPMR,table -
0x21048,Caracteristic line: trasfomation of internal resistor of nernst cell into temp.,axis Ohm
0x21074,Caracteristic line: trasfomation of internal resistor of nernst cell into temp.,table Grad C
0x21126,"Map """"Bosch II 16""""",axis -
0x21132,"Map """"Bosch II 16""""",axis -
0x21142,"Map """"Bosch II 16""""",table -
0x211D3,TLRTMS,axis Grad C
0x211D8,TLRTMS,curve s
0x21284,"Map """"Bosch II 8""""",axis -
0x2128A,"Map """"Bosch II 8""""",axis -
0x21290,"Map """"Bosch II 8""""",table -
0x212FA,ZLASOHML,axis kg/h
0x2130A,ZLASOHML,curve s
0x21428,Characteristic map control parameter g4 continuous lambda controller,table -
0x215E8,Characteristic map control parameter p4 continuous lambda controller,table -
0x2169A,Max. delta pressure output of low-pass filter for brake-booster,constant hPa
0x2169C,Max. delta pressure (ambient - intake manifold) for brake booster,constant hPa
0x2169E,Min. delta pressure (ambient - intake manifold) for brake booster,constant hPa
0x216C2,KFMDBGRG,axis RPM
0x216DA,KFMDBGRG,axis Gear
0x216E8,KFMDBGRG,curve % mi
0x21792,MDGAT,axis RPM
0x2179E,MDGAT,curve %
0x217AC,MKBRMXWP,axis % PED
0x217BC,MKBRMXWP,table %
0x217DC,KFMLDMN,axis -
0x217EC,KFMLDMN,axis -
0x217F6,KFMLDMN,table -
0x2188A,MLDHFMKU,table kg/h
0x21897,DEVTMAGR,axis Grad C
0x218A7,DEVTMAGR,table Grad C
0x218BA,KFDFBTMN,axis Grad C
0x218C6,KFDFBTMN,axis 1/min
0x218CE,KFDFBTMN,curve -
0x21900,KFDFBTMP,axis Grad C
0x2190C,KFDFBTMP,axis 1/min
0x21914,KFDFBTMP,table -
0x21944,ZBRT,constant s
0x21948,ZDBTMN,axis 1/min
0x21958,ZDBTMN,curve s
0x2196A,ZDBTMP,axis 1/min
0x2197A,ZDBTMP,curve s
0x2198C,ZTMMBR,constant s
0x21990,KVB,axis -
0x21998,KVB,axis -
0x219A0,KVB,constant cm^3/min
0x21AEE,"Map """"Bosch II 16""""",axis -
0x21AF2,"Map """"Bosch II 16""""",axis -
0x21AFA,"Map """"Bosch II 16""""",axis -
0x21B06,"Map """"Bosch II 16""""",table -
0x21B12,"Map """"Bosch II 16""""",axis -
0x21B22,"Map """"Bosch II 16""""",table -
0x21B2A,KFLANSKH,table -
0x21BBE,KFLASKH,axis U/min
0x21BCE,KFLASKH,axis %
0x21BDE,KFLASKH,table -
0x21C62,KFLMSKH,axis U/min
0x21C72,KFLMSKH,axis %
0x21C82,KFLMSKH,table -
0x21D06,"Map """"Bosch II 16""""",axis -
0x21D16,"Map """"Bosch II 16""""",axis -
0x21D26,"Map """"Bosch II 16""""",table -
0x21DCC,KFZWWLRL,axis Grad C
0x21DD4,KFZWWLRL,axis %
0x21DDA,KFZWWLRL,table Grad KW
0x21EBA,KFNFSKHM,axis Grad C
0x21EC2,Desired idle engine speed while cat heating with drive engaged,axis -
0x21ECA,Desired idle engine speed while cat heating with drive engaged,table U/min
0x21EEC,KFNLLKHM,axis Grad C
0x21EF4,KFNLLKHM,axis -
0x21EFC,KFNLLKHM,curve U/min
0x21F1E,KFWNWWKA,axis -
0x21F2E,KFWNWWKA,axis Grad C
0x21F36,KFWNWWKA,table -
0x21F78,KFWNWWKE_0_A,axis -
0x21F88,KFWNWWKE_0_A,axis Grad C
0x21F90,KFWNWWKE_0_A,table -
0x22004,FHOKH,table -
0x2205C,KFKWTMP,axis U/min
0x22064,KFKWTMP,axis %
0x2206C,KFKWTMP,curve %
0x220C4,KFMDKH,axis U/min
0x220D4,KFMDKH,axis %
0x220E4,KFMDKH,curve %
0x22168,KFMDKH,axis U/min
0x22178,KFMDKH,axis %
0x22188,KFMDKH,curve %
0x221E3,KFWWLML_0_A,axis kg
0x23320,KFWWNS_0_A,axis Grad C
0x23328,KFWWNS_0_A,axis s
0x23338,KFWWNS_0_A,curve -
0x234AE,DTBTS,table Grad C
0x234B6,FBSTABGM,axis Grad C
0x234BE,FBSTABGM,curve -
0x234C7,FBSTMOT,axis Grad C
0x234CB,FBSTMOT,curve -
0x234D2,KFDLBTS,axis %
0x234DA,KFDLBTS,axis RPM
0x234DE,KFDLBTS,table -
0x23500,KFFDLBTS,axis %
0x23518,TABGBTS,constant -
0x2351A,TDLAMBTS,table s
0x2351C,TIKATBTS,table Grad C
0x2351E,Catalyst temperature threshold for component protection,constant Grad C
0x23524,Time constant delta lambda component protection,constant s
0x23526,Time constant lambda component protection,constant s
0x2355C,FKKVS,axis RPM
0x2357C,FKKVS,axis ms
0x2359C,FKKVS,table FKKVS
0x2379E,FRLFSDP,axis hPa
0x237B4,FRLFSDP,curve FRLFSDP
0x237E6,KLFUDENS,axis Grad C
0x237EC,KLFUDENS,table
0x237F2,KRKTE,constant ms/%
0x237F4,PSAPES,constant hPa
0x237FC,TVKTSPEV,axis Grad C
0x23804,TVKTSPEV,curve ms
0x2380A,TVUB,axis -
0x2380D,TVUB,axis V
0x23812,TVUB,curve ms
0x2381C,ZTSPEV,constant s
0x2381E,ZUPND2,constant s
0x23822,LAMFA,axis RPM
0x23832,LAMFA,axis % Pedal
0x2383E,LAMFA,table % Pedal
0x238CC,"Map """"Bosch II 8""""",axis -
0x238D2,"Map """"Bosch II 8""""",axis -
0x238D7,"Map """"Bosch II 8""""",table -
0x238F8,"Map """"Bosch II 8""""",axis -
0x238FE,"Map """"Bosch II 8""""",axis -
0x23902,"Map """"Bosch II 8""""",table -
0x23936,DFEMPOS,constant -
0x23938,DFEMPUS,constant -
0x2393A,DFRAOS,constant -
0x2393C,DFRAUS,constant -
0x2393E,FEMPOS,constant -
0x23940,FEMPUS,constant -
0x23942,FRAOS,constant -
0x23944,FRAUS,constant -
0x23946,TLADEGFE,constant s
0x2394A,ZKGAFRANM,axis -
0x2395A,ZKGAFRANM,curve s
0x2396D,DFTEVFLO,axis -
0x23977,DFTEVFLO,curve -
0x23983,DMSTES,axis kg/h
0x2398D,DMSTES,curve kg/h
0x23997,DSTEMIN,table -
0x2399B,FBADMKA,axis -
0x239A5,FBADMKA,curve -
0x239B1,FBTEFKAX,axis -
0x239BB,FBTEFKAX,curve -
0x239C5,FKAKORBMN,table -
0x239C7,FKAKORBMX,table -
0x239C9,FRKTEMN,table -
0x239CB,FRKTEMX,table -
0x239CD,FTEADNPMN,table -
0x239CF,FTEADNPMX,table -
0x239D1,FVERZDYN,curve min
0x239DD,KADMKAFK,axis -
0x239E7,KADMKAFK,curve kg/(h*s)
0x239F3,KAKFAD,axis m^3/h
0x239FB,KAKFAD,curve -
0x23A13,TFTEINI,table s
0x23A17,TQTEXMAB,table s
0x23A19,Delay Time for calculationg stop of HC-concentration at PCV,constant s
0x23A1F,Filter time constant for HC- concentration st PCV,axis m^3/h
0x23A27,Filter time constant for HC- concentration st PCV,table s
0x23AEB,TANSELI,axis V
0x23AFF,TANSELI,curve Grad C
0x23B78,"Map """"Bosch II 8""""",axis -
